BJD,FCAL0,FCAL1,FCAL2,FCAL3,SUNELEV,AIRMASS,SKY,FLAG
57898.871466,0.9988697941192258,0.9999898304456956,1.0152181019753255,1.0074873403970332,-17.349,1.1799,35.0,1.0
57898.872416900005,0.9985139053596518,0.9996335426267631,1.0148563884535666,1.007128381279467,-17.4335,1.181,36.0,1.0
57898.87336769999,1.0001437742187196,1.0012652390637,1.016512933059594,1.0087723115010891,-17.5182,1.1821,36.0,1.0
57898.87431830001,0.9994796637962807,1.0006003839718334,1.0158379532708968,1.008102471600862,-17.603,1.1832,37.0,1.0
57898.875268699994,0.9996551249786046,1.000776041899418,1.0160162861923026,1.0082794465389,-17.6881,1.1843,38.0,1.0
57898.87621919999,0.9994308384692775,1.0005515038968136,1.0157883288292524,1.0080532250432663,-17.7732,1.1854,37.0,1.0
57898.877169800006,1.0016794350456708,1.0028026218327113,1.0180737277489456,1.0103212209299313,-17.8584,1.1865,37.0,1.0
57898.878120500005,1.0015570237000768,1.0026800732268313,1.017949312920641,1.0101977535053153,-17.9438,1.1876,37.0,1.0
57898.8790709,1.0005754807837632,1.001697429702882,1.0169517052821138,1.0092077425268429,-18.0293,1.1888,37.0,1.0
57898.8800215,1.001649470224599,1.002772623411977,1.018043272499469,1.0102909975934518,-18.1143,1.1899,36.0,1.0
57898.88097209999,1.0027722088542121,1.0038966209724915,1.019184386774103,1.0114234224225631,-18.2,1.191,37.0,1.0
57898.88192280001,1.0014008776950083,1.0025237521346801,1.0177906113042439,1.010040260382301,-18.2859,1.1922,37.0,1.0
57898.8828732,1.0006924372293784,1.0018145172921844,1.0170705759311518,1.009325707990439,-18.3718,1.1934,37.0,1.0
57898.883824699995,1.0001018762145708,1.001223294079167,1.0164703493189513,1.008730052030419,-18.4579,1.1945,37.0,1.0
57898.88477540001,1.0013138673758086,1.002436644250494,1.0177021769040548,1.0099524993992446,-18.5441,1.1957,38.0,1.0
57898.88572590001,0.9976462427928086,0.9987649071467338,1.0139745250220649,1.006253233130051,-18.6304,1.1969,39.0,1.0
57898.886676400005,0.9983066294906954,0.9994260343386225,1.0146457201407335,1.006919317180049,-18.7167,1.1981,39.0,1.0
57898.88762740001,0.9973685931639514,0.9984869461883398,1.013692331155675,1.0059731881354115,-18.8032,1.1993,40.0,1.0
57898.8885781,0.9976958112622936,0.9988145311975236,1.0140249047690595,1.0063032292414391,-18.8898,1.2005,40.0,1.0
57898.88952869999,0.9990112448291839,1.000131439764848,1.0153618677815717,1.0076300114442625,-18.9765,1.2017,40.0,1.0
57898.8904793,0.9979893334057258,0.9991083824684011,1.0143232309323869,1.0065992836875495,-19.0633,1.2029,40.0,1.0
57898.8914303,0.9977510857023499,0.9988698676170105,1.0140810838751375,1.0063589805505009,-19.1502,1.2041,41.0,1.0
57898.892381,0.9997599677630769,1.0008810022444852,1.016122844918259,1.0083851938332018,-19.2371,1.2053,41.0,1.0
57898.893331800005,0.9975656846116113,0.9986842586353556,1.013892648360767,1.0061719799495068,-19.3241,1.2066,42.0,1.0
57898.89428230001,0.9992951847245519,1.0004156980430516,1.0156504548660423,1.0079164009734096,-19.4112,1.2078,42.0,1.0
57898.895233200004,0.9992335327556803,1.0003539769436034,1.015587793851374,1.007854217114698,-19.4984,1.2091,42.0,1.0
57898.8961839,1.0017628446852072,1.0028861249997796,1.0181585025378472,1.0104053501691925,-19.5856,1.2103,42.0,1.0
57898.897134599996,1.0023146033987569,1.0034385024023778,1.0187192917790637,1.0109618690689808,-19.673,1.2116,41.0,1.0
57898.8980852,1.0026731739710704,1.003797475041176,1.0190837310062701,1.0113235331360813,-19.7598,1.2128,42.0,1.0
57898.899035899994,1.0033098690274498,1.004434884026033,1.0197308467269373,1.0119657211497461,-19.8472,1.2141,41.0,1.0
57898.9000306,1.0037844788368493,1.004910026017135,1.0202132243828783,1.012444425558883,-19.9389,1.2155,41.0,1.0
57898.90098080001,1.0038840493385692,1.0050097081676201,1.020314424535655,1.0125448550848837,-20.0265,1.2167,42.0,1.0
57898.901975,1.002570155077201,1.0036943406318468,1.0189790260221796,1.0112196254676282,-20.1178,1.2181,41.0,1.0
57898.902925300004,1.002285506192933,1.0034093725697513,1.018689718344925,1.0109325208329234,-20.2055,1.2194,41.0,1.0
57898.9038758,1.00167262124308,1.002795800389779,1.0180668024261716,1.0103143483426427,-20.2932,1.2207,41.0,1.0
57898.9048265,1.0031572467362677,1.0042820905989218,1.0195757264963674,1.0118117821407446,-20.381,1.222,41.0,1.0
57898.905777,1.0012249093669223,1.0023475864926694,1.0176117629367203,1.009862773923204,-20.4689,1.2233,41.0,1.0
57898.9067279,1.0019032829708936,1.0030267207594254,1.0183012393496704,1.0105470000576655,-20.5568,1.2246,41.0,1.0
57898.9076782,1.0012591307613758,1.0023818462596965,1.0176465444260878,1.0098972905557877,-20.6447,1.226,42.0,1.0
57898.908628699995,1.0007189242110974,1.0018410339738522,1.0170974964201545,1.0093524234832132,-20.7327,1.2273,42.0,1.0
57898.90957919999,0.9969589270217388,0.9980768206859949,1.0132759600873045,1.0055599876817605,-20.8207,1.2287,43.0,1.0
57898.9105298,0.9987584023188699,0.9998783137413095,1.0151048870470147,1.0073749875865434,-20.9087,1.23,43.0,1.0
57898.911524300005,0.9985668284383686,0.9996865250483203,1.0149101777140308,1.0071817609412965,-21.0004,1.2314,43.0,1.0
57898.9124748,0.9986067675379557,0.9997265089317648,1.0149507704891014,1.0072220446073539,-21.0885,1.2328,44.0,1.0
57898.9134256,0.9976540204542638,0.998772693529309,1.013982429978994,1.006261077891701,-21.1766,1.2341,44.0,1.0
57898.914376199995,1.0000947190655496,1.0012161289048087,1.0164630750302626,1.0087228331345481,-21.2647,1.2355,44.0,1.0
57898.9153272,0.9989082434306534,1.0000283228704758,1.0152571805791633,1.007526121422086,-21.3529,1.2369,44.0,1.0
57898.9162776,1.0012881013536927,1.002410849336844,1.017675989174461,1.009926511086006,-21.441,1.2383,44.0,1.0
57898.9172283,1.0001496094186229,1.001271080806634,1.0165188637630802,1.0087781970429943,-21.5292,1.2397,45.0,1.0
57898.9181788,1.000913290688963,1.0020356183955552,1.0172950440564013,1.0095484668183905,-21.6175,1.2411,44.0,1.0
57898.919129199996,1.0046739830161981,1.0058005276007496,1.0211172869043144,1.0133416037548804,-21.7056,1.2425,45.0,1.0
57898.920079799995,1.0053079515045953,1.0064352069603142,1.021761631431791,1.0139810416776516,-21.7938,1.2439,45.0,1.0
57898.921030499994,1.0044677884702413,1.0055941018480998,1.020907717612284,1.0131336303073561,-21.882,1.2453,45.0,1.0
57898.9219806,1.0035114927985542,1.0046367338786042,1.0199357704351313,1.0121690843889861,-21.9702,1.2467,45.0,1.0
57898.9229311,1.0053292438423316,1.0064565231732263,1.0217832722570825,1.0140025177107075,-22.0578,1.2482,46.0,1.0
57898.92388180001,1.0046225468111438,1.0057490337200918,1.0210650088528852,1.0132897237944136,-22.146,1.2496,46.0,1.0
57898.92483250001,1.0047064043388978,1.0058329852775962,1.0211502388605038,1.013374304785957,-22.2341,1.251,46.0,1.0
57898.925782599996,1.0045075938767283,1.0056339518885336,1.0209481745061255,1.0131737791269033,-22.3223,1.2525,46.0,1.0
57898.92673330001,1.0043883682860955,1.005514592609813,1.0208269975734143,1.0130535249417023,-22.4104,1.2539,46.0,1.0
57898.927683500006,1.0028290077860706,1.0039534835931985,1.0192421153230442,1.0114807113756703,-22.4985,1.2554,46.0,1.0
57898.9286341,1.0023553053727916,1.0034792500156837,1.0187606599143997,1.0110029221910297,-22.5866,1.2569,46.0,1.0
57898.929585000005,1.000042666495458,1.0011640179679815,1.0164101705258695,1.0086703314914802,-22.6747,1.2583,45.0,1.0
57898.9305356,1.0015658892687596,1.0026889487365083,1.0179583235903638,1.0102066955598912,-22.7627,1.2598,45.0,1.0
57898.9314865,1.0015157649197695,1.0026387681829037,1.017907378865892,1.0101561387732607,-22.8507,1.2613,46.0,1.0
57898.9324368,1.0005939492400444,1.0017159188679101,1.0169704760080307,1.0092263703159796,-22.9387,1.2628,46.0,1.0
57898.9333878,1.000240100032324,1.0013616728877888,1.0166108354190748,1.0088694683460866,-23.026,1.2643,45.0,1.0
57898.934337800005,1.0010427660312726,1.002165238919036,1.0174266384964834,1.0096790591829194,-23.1139,1.2658,46.0,1.0
57898.93556869999,1.001152050302064,1.002274645730677,1.0175377114017026,1.0097892862815612,-23.2275,1.2677,46.0,1.0
57898.9366224,1.004121735725884,1.0052476610735441,1.0205560010898926,1.0127845920632308,-23.3249,1.2694,46.0,1.0
57898.9378664,1.001538688103225,1.0026617170702083,1.0179306772286378,1.0101792597218258,-23.4395,1.2714,46.0,1.0
57898.93891699999,1.0035017217740505,1.004626951897815,1.0199258394901676,1.0121592290669528,-23.5368,1.2731,46.0,1.0
57898.9399215,1.0078436865311893,1.0089737853157994,1.0243388683409131,1.0165386532431788,-23.6288,1.2746,46.0,1.0
57898.940970300006,1.0045334627874563,1.0056598498061655,1.0209744668082898,1.013199871216405,-23.7253,1.2763,47.0,1.0
57898.94191830001,1.00431273015313,1.0054388696635348,1.0207501214858221,1.012977234256107,-23.8128,1.2778,47.0,1.0
57898.94286619999,1.0020774860892292,1.00320111921235,1.018478293616599,1.0107227060780237,-23.8996,1.2794,47.0,1.0
57898.9439153,1.0028461635074393,1.0039706585513397,1.0192595518287713,1.0114980151045405,-23.9959,1.2811,47.0,1.0
57898.9449652,1.0022535079908288,1.003377338487947,1.018657196434464,1.0109002465728292,-24.0921,1.2828,48.0,1.0
57898.945913400006,1.0017425336388732,1.0028657911785954,1.018137859064564,1.0103848638934314,-24.1792,1.2844,50.0,1.0
57898.9468646,1.0010763208871063,1.0021988314000516,1.0174607425381235,1.0097129035264567,-24.2662,1.2859,51.0,1.0
57898.9478125,1.000351498071977,1.0014731958384682,1.0167240566888003,1.0089818274497018,-24.3526,1.2875,52.0,1.0
57898.9488439,1.0005483226200065,1.0016702410865777,1.0169241026259672,1.0091803500615442,-24.4472,1.2892,53.0,1.0
57898.950076199995,0.9991569193460781,1.0002772776271072,1.0155099265249818,1.0077769427384649,-24.5596,1.2913,52.0,1.0
57898.951085,1.0005908904581184,1.0017128566561613,1.0169673671636155,1.009223285145034,-24.6514,1.293,53.0,1.0
57898.95237590001,1.0009579251279355,1.002080302883286,1.0173404090185645,1.0095934863319198,-24.7688,1.2952,54.0,1.0
57898.953597399995,0.998504242008501,0.9996238684400617,1.014846566944225,1.0071186345597167,-24.88,1.2972,53.0,1.0
57898.954601100006,0.9969817997422545,0.9980997190537751,1.013299207161193,1.005583057732027,-24.9705,1.2989,53.0,1.0
57898.9555845,0.9977764189360425,0.9988952292569498,1.014106831732944,1.0063845323415221,-25.0596,1.3006,53.0,1.0
57898.9565676,0.9984535368526525,0.999573106428338,1.014795031906942,1.0070674919554343,-25.1486,1.3023,53.0,1.0
57898.9575753,0.9978524830151152,0.9989713786269506,1.014184140738021,1.0064612526479881,-25.2398,1.304,54.0,1.0
57898.9586212,0.9986027902195036,0.9997225271535312,1.014946728074651,1.0072180329753946,-25.3345,1.3058,55.0,1.0
57898.9596189,1.0002820950792526,1.0014037150239157,1.0166535177907774,1.0089118256967533,-25.4242,1.3075,55.0,1.0
57898.96057080001,1.0007441751495552,1.0018663132262788,1.0171231606358162,1.0093778922690138,-25.5097,1.3092,55.0,1.0
57898.9615673,0.9993797884474884,1.0005003966324497,1.015736443281675,1.0080017345977825,-25.5992,1.3109,55.0,1.0
57898.96251869999,0.998828280372842,0.9999482701497971,1.01517590878152,1.0074454684992338,-25.6845,1.3125,53.0,1.0
57898.963470500006,0.9999878988650784,1.0011091889264585,1.0163545065243234,1.0086150913644927,-25.7696,1.3142,54.0,1.0
57898.964422000005,0.9993189697037563,1.0004395096924399,1.0156746291293806,1.0079403911526914,-25.8546,1.3159,53.0,1.0
57898.965373399995,0.9992793611910729,1.000399856766587,1.015634372351865,1.0079004409256092,-25.9394,1.3175,52.0,1.0
57898.9663243,0.9987796638927326,0.9998995991558521,1.015126496604926,1.0073964325903162,-26.0241,1.3192,52.0,1.0
57898.96727560001,0.997997865792171,0.9991169244222421,1.0143319029667432,1.0066078896854256,-26.1087,1.3209,53.0,1.0
57898.968227100006,0.9992587916546057,1.0003792641654239,1.0156134661577907,1.0078796939296437,-26.1932,1.3226,53.0,1.0
57898.969226,0.9979727354484279,0.9990917658997532,1.0143063613195464,1.0065825425347459,-26.2815,1.3243,53.0,1.0
57898.9701773,0.9973213080465171,0.9984396080499317,1.0136442721319103,1.0059254950752303,-26.3655,1.326,53.0,1.0
57898.971128499994,0.9988313863758913,0.999951379635619,1.0151790656199178,1.0074486012986936,-26.4494,1.3277,53.0,1.0
57898.97207969999,0.9969332030991819,0.9980510679191101,1.0132498151463047,1.0055340418312864,-26.5332,1.3294,53.0,1.0
57898.97303069999,0.9981487685032602,0.9992679963410892,1.014485275473187,1.0067600942790065,-26.6168,1.3311,53.0,1.0
57898.9739819,0.9968925993994563,0.9980104186903087,1.0132085468937144,1.0054930878313881,-26.7002,1.3328,54.0,1.0
57898.9749334,0.9988421773925923,0.9999621827523262,1.0151900332510926,1.0074594854126995,-26.7835,1.3345,54.0,1.0
57898.9759301,0.9970316464635499,0.9981496216683798,1.0133498697140912,1.0056333344957864,-26.8705,1.3363,54.0,1.0
57898.976882,0.9979327559443018,0.999051741566464,1.0142657274786437,1.006542218115568,-26.9534,1.3381,54.0,1.0
57898.9778338,0.9997778835886346,1.0008989381591231,1.0161410539686528,1.0084032642239058,-27.036,1.3398,54.0,1.0
57898.97878509999,0.9989426504793258,1.0000627684998966,1.0152921507613164,1.0075608253105828,-27.1186,1.3415,54.0,1.0
57898.9797365,0.9990745142337715,1.0001947801136488,1.015426172704212,1.0076938266927884,-27.2009,1.3433,54.0,1.0
57898.980687999996,1.0000980981196137,1.0012195117478182,1.016466509388648,1.008726241340715,-27.2836,1.345,54.0,1.0
57898.981853699996,1.0017240455418472,1.0028472823507992,1.0181190683764458,1.0103662162941032,-27.3834,1.3471,54.0,1.0
57898.98280499999,1.0006920094666407,1.001814089049795,1.0170701411673047,1.009325276537265,-27.4651,1.3489,54.0,1.0
57898.98375619999,0.9992340392766478,1.0003544840325347,1.0155883086624717,1.0078547280055723,-27.5466,1.3506,53.0,1.0
57898.9847077,1.0002264477678684,1.0013480053149995,1.0165969597106594,1.0088556982994923,-27.6284,1.3524,53.0,1.0
57898.9856592,1.0011380985927858,1.0022606783772967,1.0175235313475093,1.0097752142067449,-27.7095,1.3542,52.0,1.0
57898.986610800006,0.9989305144504038,1.0000506188628013,1.0152798161043668,1.007548584580536,-27.7898,1.3559,52.0,1.0
57898.987562099996,0.999214651171322,1.0003350741872563,1.0155686032357931,1.0078351726333055,-27.8704,1.3577,51.0,1.0
57898.9885591,0.9978232264501686,0.9989420892565113,1.0141544053365597,1.0064317436779693,-27.9552,1.3595,52.0,1.0
57898.9895105,0.9978669473866508,0.9989858592174383,1.014198841845115,1.0064758418079511,-28.0353,1.3613,52.0,1.0
57898.99046189999,0.9974954689377489,0.9986139642284034,1.0138212834806126,1.0061011585041792,-28.1153,1.3631,52.0,1.0
57898.99141340001,0.9990942665026143,1.0002145545307823,1.0154462482546014,1.007713749370319,-28.195,1.3649,53.0,1.0
57898.9926362,0.9979837143787471,0.9991027571407868,1.014317519939885,1.0065936161835567,-28.2973,1.3672,54.0,1.0
57898.993587599994,0.9966601986790244,0.9977777573781054,1.012972342515843,1.0052586821209413,-28.376,1.369,56.0,1.0
57898.99453919999,0.9955144316826727,0.996630705629061,1.011807822973666,1.0041030302525344,-28.4549,1.3707,57.0,1.0
57898.995546599996,0.9974042433458111,0.9985226363448778,1.0137285648171348,1.0060091458819749,-28.5384,1.3726,57.0,1.0
57898.996494800005,0.9959161329104474,0.9970328572858808,1.0122160987673916,1.004508197076066,-28.6169,1.3744,58.0,1.0
57898.9974824,0.9964645729100086,0.9975819122532041,1.0127735149778723,1.005061368630335,-28.6977,1.3763,58.0,1.0
57898.99853430001,0.9978556729521585,0.9989745721408819,1.0141873828841441,1.0064644701055654,-28.7842,1.3783,57.0,1.0
57898.999542699996,0.9987191004602657,0.9998389678133884,1.0150649419425264,1.0073353466591362,-28.8661,1.3802,58.0,1.0
57899.0006495,0.9983665563237043,0.9994860283678069,1.0147066277845755,1.0069797610196385,-28.9561,1.3823,59.0,1.0
57899.001601100004,0.9978339414924818,0.9989528163136404,1.0141652957498888,1.0064425511621342,-29.0332,1.3841,59.0,1.0
57899.002552699996,1.0014432034291538,1.0025661253288254,1.0178336297754573,1.010082951273122,-29.1105,1.386,60.0,1.0
57899.0035046,0.9991932795867454,1.0003136786386442,1.0155468818666438,1.0078136166697236,-29.1871,1.3878,59.0,1.0
57899.0045487,1.0006595165882628,1.0017815597370343,1.0170371164842988,1.009292503333178,-29.2706,1.3898,60.0,1.0
57899.00550009999,1.0004332352856997,1.0015550247044254,1.0168071316796197,1.0090642698346353,-29.3465,1.3916,60.0,1.0
57899.006451400004,1.0008485231302762,1.0019707782127698,1.0172292164596648,1.0094831404907456,-29.4222,1.3934,61.0,1.0
57899.0968378,0.998884119318305,1.0000041717076724,1.0152326616321548,1.007501789183858,-34.8835,1.5664,58.0,1.0
57899.097788499996,1.0025953368605713,1.003719550651642,1.0190046199509057,1.0112450245017197,-34.9184,1.5681,59.0,1.0
57899.098739,1.0004922531402263,1.0016141087358865,1.0168671154679052,1.0091237968537152,-34.9528,1.5698,60.0,1.0
57899.0996899,1.0011834079782844,1.0023060385683733,1.0175695823029172,1.0098209144897645,-34.9867,1.5714,60.0,1.0
57899.100640699995,1.0017983280535263,1.0029216481557284,1.0181945666555619,1.0104411396630653,-35.0199,1.5731,60.0,1.0
57899.1015916,1.0030500177250055,1.0041747413513802,1.019466742488711,1.0117036280329663,-35.0527,1.5747,59.0,1.0
57899.102567999995,1.0038692172947463,1.0049948594925726,1.0202993497386523,1.012529895080615,-35.0857,1.5764,59.0,1.0
57899.103615600005,1.0038870761874346,1.0050127384105023,1.020317500924368,1.0125479080472728,-35.1203,1.5782,59.0,1.0
57899.1046122,1.0029478935136062,1.0040725026277322,1.019362946830185,1.0116006227656746,-35.1528,1.5799,59.0,1.0
57899.1055638,1.0024117661892544,1.0035357741418653,1.0188180448140765,1.0110598701117197,-35.1832,1.5815,58.0,1.0
57899.106515199994,0.9993904382723009,1.0005110583989496,1.0157472674101011,1.008012476301796,-35.2131,1.583,59.0,1.0
57899.107466199996,1.0008038619551716,1.0019260669589274,1.017183824323784,1.0094380940104233,-35.2423,1.5846,59.0,1.0
57899.108417100004,0.9988660249874983,0.9999860570876267,1.015214271154951,1.0074835387478869,-35.271,1.5862,59.0,1.0
57899.10936869999,0.9996269630003708,1.0007478483430559,1.0159876632924425,1.0082510415989188,-35.2992,1.5878,58.0,1.0
57899.11060669999,0.999483276453115,1.0006040006795527,1.0158416250553834,1.0081061154251594,-35.335,1.5898,58.0,1.0
57899.1115905,0.9995296371121578,1.000650413322971,1.015888744490326,1.0081528760513725,-35.3627,1.5914,59.0,1.0
57899.1125431,0.99767119220349,0.9987898845332799,1.0139998827749035,1.0062783977867058,-35.3891,1.593,59.0,1.0
57899.113494599995,0.996198703958402,0.9973157451817771,1.012503294600789,1.0047932059483466,-35.4146,1.5945,60.0,1.0
57899.1144462,0.997017921709869,0.9981358815250829,1.0133359203300334,1.0056194913345808,-35.4397,1.5961,60.0,1.0
57899.115398,0.9977135377118254,0.9988322775237878,1.014042921343947,1.006321108622314,-35.4644,1.5976,60.0,1.0
57899.1163495,0.9983907472739958,0.9995102464434986,1.0147312146634504,1.0070041606724407,-35.4883,1.5991,60.0,1.0
57899.117300800004,0.9973031820102288,0.9984214616888533,1.0136258494303079,1.0059072126602455,-35.5117,1.6006,60.0,1.0
57899.118252600005,0.9970226902575886,0.9981406554197925,1.0133407669236472,1.0056243010219772,-35.5344,1.6021,60.0,1.0
57899.1192036,0.9982958104367637,0.9994152031532464,1.0146347240134481,1.006908404786927,-35.5566,1.6036,60.0,1.0
57899.120154699995,0.9997795765634421,1.0009006330322694,1.0161427746520502,1.0084049718045096,-35.5782,1.605,60.0,1.0
57899.12110599999,1.0004497511784567,1.0015715591165129,1.0168239178847847,1.0090809282149027,-35.5993,1.6065,61.0,1.0
57899.1220579,0.9996727128426941,1.0007936494848433,1.0160341619135465,1.0082971861387149,-35.6197,1.6079,61.0,1.0
57899.1230094,1.0004959442754537,1.0016178040099972,1.0168708670152256,1.0091275198334622,-35.6395,1.6094,61.0,1.0
57899.123961000005,0.9991393103858424,1.00025964892188,1.0154920293623149,1.0077591818605007,-35.6588,1.6108,60.0,1.0
57899.1249127,1.0023562391571057,1.0034801848470536,1.0187616089817804,1.0110038640313785,-35.6775,1.6122,60.0,1.0
57899.12586390001,1.000080206699039,1.0012016002655288,1.0164483251426688,1.0087081955655435,-35.6956,1.6137,60.0,1.0
57899.1268156,1.0007379627206163,1.001860093831321,1.0171168465292597,1.009371626243606,-35.713,1.6151,61.0,1.0
57899.127764,1.000653791778438,1.0017758285079597,1.017031297977624,1.0092867291337193,-35.73,1.6165,61.0,1.0
57899.1287154,1.0002179512108527,1.0013394992307636,1.0165883240921458,1.0088471284401568,-35.7463,1.6179,61.0,1.0
57899.129667400004,1.0006700184945019,1.0017920734190993,1.0170477902731971,1.0093030958424802,-35.762,1.6192,60.0,1.0
57899.1306186,0.9995475891424705,1.0006683854829606,1.0159069903380311,1.0081709829591805,-35.7771,1.6206,60.0,1.0
57899.13157030001,0.9985122574979108,0.999631892917269,1.0148547136215929,1.0071267192011335,-35.7916,1.622,59.0,1.0
57899.132522,0.9985036543912653,0.999623280163929,1.0148459697095726,1.0071180418729329,-35.8055,1.6233,58.0,1.0
57899.1334738,0.9986016973738573,0.9997214330824734,1.0149456173426126,1.0072169307014447,-35.8188,1.6246,57.0,1.0
57899.134425,0.9985769604949094,0.9996966684659732,1.0149204755999728,1.0071919804100975,-35.8316,1.626,56.0,1.0
57899.1353767,0.9994131117215717,1.0005337572720412,1.0157703119513108,1.008035345361645,-35.8437,1.6273,56.0,1.0
57899.136359599994,0.9977319464823132,0.9988507069360966,1.0140616314072046,1.0063396762107304,-35.8556,1.6286,56.0,1.0
57899.137345300005,0.9988098109114246,0.9999297799785057,1.015157137034016,1.0074268396962893,-35.8669,1.63,57.0,1.0
57899.1383368,0.9985949280902068,0.9997146562084003,1.0149387372674115,1.0072101030171743,-35.8776,1.6313,57.0,1.0
57899.13936360001,0.9986351657969679,0.9997549390338479,1.0149796335369015,1.007250687866578,-35.888,1.6327,57.0,1.0
57899.140416400005,1.001333156665491,1.002455955169327,1.017721781897794,1.009971955103356,-35.8979,1.6341,57.0,1.0
57899.14146849999,1.0005476700812226,1.0016695878161,1.016923439407208,1.0091796918931148,-35.9071,1.6354,56.0,1.0
57899.142502999995,1.0005015754509292,1.00162344149973,1.0168765903550558,1.00913319959076,-35.9154,1.6368,55.0,1.0
57899.14355369999,0.9995515360351835,1.0006723368013386,1.0159110018287703,1.0081749639029087,-35.9231,1.6381,54.0,1.0
57899.144505,1.0010857918869212,1.0022083130197328,1.017470368547952,1.0097224562353988,-35.9294,1.6393,54.0,1.0
57899.1454924,0.9988859838437563,1.0000060383238227,1.0152345566739318,1.0075036697951238,-35.9354,1.6406,55.0,1.0
57899.146737300005,1.0006693666276927,1.0017914208213494,1.0170471277374107,1.0093024383518228,-35.942,1.6421,56.0,1.0
57899.147787400005,1.0004962558414427,1.0016181159253463,1.0168711836805546,1.0091278340874232,-35.9467,1.6434,56.0,1.0
57899.14873840001,0.9984517072591937,0.9995712747833493,1.0147931723688826,1.0070656465775296,-35.9503,1.6445,56.0,1.0
57899.1499729,0.9996011852140423,1.0007220416520017,1.0159614636060932,1.0082250414199743,-35.9541,1.646,55.0,1.0
57899.1509724,1.000021637434568,1.001142965327129,1.0163887972864254,1.0086491210066384,-35.9565,1.6472,55.0,1.0
57899.15198169999,1.0030516433869443,1.0041763688361796,1.0194683947575427,1.0117052677199732,-35.9582,1.6484,55.0,1.0
57899.1530132,1.0008747116875485,1.0019969961353663,1.0172558336399657,1.0095095549844768,-35.9592,1.6496,54.0,1.0
57899.1540631,0.9997857610979639,1.000906824501532,1.0161490604076466,1.0084112096948465,-35.9596,1.6507,53.0,1.0
57899.155111500004,0.9992267082260277,1.0003471447615813,1.0155808576259708,1.0078473337078022,-35.9591,1.6519,54.0,1.0
57899.15606390001,1.0005933757236314,1.0017153447084115,1.0169698931049862,1.0092257918516703,-35.9581,1.653,54.0,1.0
57899.15711569999,0.9991729781518836,1.0002933544397095,1.0155262481621417,1.0077931400883557,-35.9563,1.6541,54.0,1.0
57899.1581424,0.9973336950686571,0.9984520089616847,1.0136568618900352,1.0059379889638882,-35.9538,1.6552,54.0,1.0
57899.159362900005,0.999432617089536,1.0005532845114455,1.0157901365598432,1.00805501900821,-35.9499,1.6565,54.0,1.0
57899.1603896,0.9989968192340619,1.000116997994254,1.015347206085537,1.0076154613952486,-35.9458,1.6576,53.0,1.0
57899.161397899996,0.9983132615955024,0.9994326738800328,1.0146524607919114,1.0069260065019932,-35.9411,1.6586,52.0,1.0
57899.16261769999,0.9996290221871135,1.000749909838772,1.0159897561814943,1.0082531185508767,-35.9346,1.6599,52.0,1.0
57899.16383130001,1.0025846435159171,1.003708845316502,1.0189937515903573,1.0112342389024065,-35.9271,1.6612,53.0,1.0
57899.165116799995,1.0025372395039331,1.003661388150227,1.0189455717261189,1.011186425921937,-35.9181,1.6624,53.0,1.0
57899.166336899994,0.9986374511002168,0.9997572268996158,1.0149819562432647,1.0072529928858165,-35.9084,1.6636,53.0,1.0
57899.167362,1.0016407253627924,1.0027638687445253,1.0180343845122084,1.010282177287126,-35.8996,1.6645,53.0,1.0
57899.1683712,0.9983208253179696,0.9994402460837293,1.0146601483083546,1.0069336354789398,-35.8902,1.6655,53.0,1.0
57899.1694031,1.000309333178558,1.001430983665401,1.0166812016907625,1.0089392987872288,-35.88,1.6664,52.0,1.0
57899.1704503,1.0010013282145918,1.0021237546379809,1.0173845224751075,1.0096372638698912,-35.8688,1.6673,53.0,1.0
57899.171457599994,1.0013188839720093,1.002441666471822,1.0177072756059107,1.00995755927511,-35.8574,1.6682,53.0,1.0
57899.17250880001,0.9985862262791257,0.9997059446399469,1.014929893035479,1.0072013261329853,-35.8447,1.6691,53.0,1.0
57899.1735408,0.9989459157024676,1.000066037384345,1.015295469425731,1.0075641187037738,-35.8317,1.67,53.0,1.0
57899.1745919,0.9999068158282118,1.0010280149708886,1.0162720964171457,1.0085333088001938,-35.8176,1.6708,54.0,1.0
57899.17564369999,1.0002016386211428,1.0013231683496877,1.0165717445174494,1.008830675116892,-35.8027,1.6717,54.0,1.0
57899.176650600006,1.0001875051488096,1.001309019029441,1.0165573797253207,1.0088164197108969,-35.7878,1.6725,54.0,1.0
57899.177601699994,1.0017624581067333,1.0028857379878338,1.0181581096323185,1.0104049602555911,-35.7731,1.6732,54.0,1.0
57899.178611,0.9995470343995713,1.0006678301180258,1.0159064265157622,1.0081704234303492,-35.757,1.674,55.0,1.0
57899.1796617,1.002840730682678,1.0039652196347326,1.0192540300860229,1.0114925354091873,-35.7393,1.6748,54.0,1.0
57899.1806699,1.0028618722851461,1.0039863849433561,1.019275517708991,1.0115138594065367,-35.7218,1.6755,54.0,1.0
57899.18170269999,1.0008496605441197,1.0019719169019994,1.0172303724893395,1.0094842877173957,-35.7031,1.6762,55.0,1.0
57899.1827528,1.0013901967446428,1.0025130592077263,1.0177797555408388,1.0100294872842057,-35.6834,1.6769,55.0,1.0
57899.183780499996,1.0000780655173815,1.0011994566829565,1.0164461489167071,1.0087060359112758,-35.6634,1.6776,54.0,1.0
